Time,Toy_Switch,Child_EG,Parent_EG
00:09.4,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:09.4,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:09.5,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:09.5,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:09.5,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:09.6,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:09.6,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:09.6,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:09.7,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:09.7,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:09.7,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:09.8,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:09.8,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:09.8,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:09.9,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:09.9,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:09.9,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:10.0,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:10.0,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:10.0,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:10.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:10.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:10.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:10.2,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:10.2,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:10.2,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:10.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:10.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:10.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:10.4,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:10.4,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:10.4,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:10.5,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:10.5,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blue Toy (1)
00:10.5,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blue Toy (1)
00:10.6,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blue Toy (1)
00:10.6,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blue Toy (1)
00:10.6,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blue Toy (1)
00:10.7,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blue Toy (1)
00:10.7,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blue Toy (1)
00:10.7,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blue Toy (1)
00:10.8,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blue Toy (1)
00:10.8,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blue Toy (1)
00:10.8,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blue Toy (1)
00:10.9,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blue Toy (1)
00:10.9,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:10.9,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.0,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.0,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.0,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.1,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.2,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.3,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.4,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.5,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.5,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.5,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blink (6)
00:11.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blink (6)
00:11.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blink (6)
00:11.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blink (6)
00:11.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blink (6)
00:11.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:11.8,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:11.8,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:11.9,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:11.9,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:11.9,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:12.0,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Extraneous Eye Movement (9)
00:12.0,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:12.0,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:12.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:12.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:12.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:12.2,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Extraneous Eye Movement (9)
00:12.2,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:12.2,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:12.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:12.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:12.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:12.4,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:12.4,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:12.4,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:12.5,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:12.5,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:12.5,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:12.6,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:12.6,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:12.6,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blink (6)
00:12.7,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blink (6)
00:12.7,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blink (6)
00:12.7,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blink (6)
00:12.8,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blink (6)
00:12.8,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:12.8,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:12.9,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:12.9,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:12.9,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.0,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.0,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.0,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.2,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.2,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.2,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Extraneous Eye Movement (9)
00:13.4,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:13.4,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:13.4,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:13.5,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:13.5,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:13.5,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blink (6)
00:13.6,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blink (6)
00:13.6,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blink (6)
00:13.6,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blink (6)
00:13.7,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blink (6)
00:13.7,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.7,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.8,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.8,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.8,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.9,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.9,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:13.9,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.0,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.0,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.0,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.2,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.2,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.2,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.4,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.4,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Extraneous Eye Movement (9)
00:14.4,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:14.5,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:14.5,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:14.5,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:14.6,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:14.6,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:14.6,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:14.7,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:14.7,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:14.7,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Extraneous Eye Movement (9)
00:14.8,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.8,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.8,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.9,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.9,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:14.9,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.0,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.0,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.0,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.2,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.2,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.2,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.4,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.4,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.4,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.5,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.5,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.6,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.6,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.6,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.7,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.7,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.7,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.8,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.8,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Blue Toy (1)
00:15.8,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Extraneous Eye Movement (9)
00:15.9,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:15.9,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:15.9,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.0,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.0,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.0,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.1,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.2,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.2,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.3,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.4,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.4,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.5,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.5,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.5,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.6,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.6,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.6,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.6,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.7,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.7,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.7,"Toy Switch Absent,RBG Toys Set A",EG Other (5),EG Partner's Face (4)
00:16.8,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
00:16.8,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
00:16.9,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
00:16.9,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
00:16.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Extraneous Eye Movement (9)
00:16.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blue Toy (1)
00:17.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blue Toy (1)
00:17.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blue Toy (1)
00:17.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blue Toy (1)
00:17.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blue Toy (1)
00:17.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blue Toy (1)
00:17.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blue Toy (1)
00:17.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blue Toy (1)
00:17.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blue Toy (1)
00:17.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blue Toy (1)
00:17.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blue Toy (1)
00:17.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blue Toy (1)
00:17.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blue Toy (1)
00:17.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blue Toy (1)
00:17.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blue Toy (1)
00:17.5,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:17.5,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:17.5,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:17.6,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:17.6,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:17.6,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:17.6,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:17.7,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:17.7,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:17.7,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:17.8,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:17.8,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:17.8,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:17.9,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:17.9,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:17.9,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:18.0,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:18.0,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:18.0,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:18.1,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:18.1,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:18.1,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Blue Toy (1)
00:18.2,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:18.2,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:18.3,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:18.3,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:18.3,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:18.4,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:18.4,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:18.4,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:18.4,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blue Toy (1)
00:18.5,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:18.5,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:18.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:18.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:18.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:18.6,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:18.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:18.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:18.7,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:18.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:18.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Blue Toy (1)
00:18.8,"Toy Switch Absent,RBG Toys Set A",EG Red Toy (3),EG Extraneous Eye Movement (9)
00:18.9,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
00:18.9,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Face (4)
00:19.0,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Face (4)
00:19.0,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Face (4)
00:19.0,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Face (4)
00:19.1,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Face (4)
